STATE/UT,Year,CAUSE,Total Male,Total Female,Total
DELHI (UT),2003,Service (Government),18,13,31
DELHI (UT),2003,Service (Private),108,20,128
DELHI (UT),2003,Public Sector Undertaking,10,1,11
DELHI (UT),2003,Student,52,65,117
DELHI (UT),2003,Unemployed,253,41,294
DELHI (UT),2003,Self-employed (Business activity),25,0,25
DELHI (UT),2003,Professional Activity,7,0,7
DELHI (UT),2003,Farming/Agriculture Activity,8,0,8
DELHI (UT),2003,Others (Please Specify),130,27,157
DELHI (UT),2003,Retired Person,0,0,0
DELHI (UT),2003,Others (Please Specify),130,24,154
DELHI (UT),2003,Total,741,412,1153
DELHI (UT),2003,Total Salaried,136,34,170
DELHI (UT),2003,Total Self-employed,170,27,197
DELHI (UT),2004,House Wife,0,266,266
DELHI (UT),2004,Service (Government),14,0,14
DELHI (UT),2004,Service (Private),199,6,205
DELHI (UT),2004,Public Sector Undertaking,11,4,15
DELHI (UT),2004,Student,57,53,110
DELHI (UT),2004,Unemployed,254,66,320
DELHI (UT),2004,Self-employed (Business activity),31,0,31
DELHI (UT),2004,Professional Activity,5,0,5
DELHI (UT),2004,Farming/Agriculture Activity,12,1,13
DELHI (UT),2004,Others (Please Specify),148,43,191
DELHI (UT),2004,Retired Person,2,0,2
DELHI (UT),2004,Others (Please Specify),66,18,84
DELHI (UT),2004,Total,799,457,1256
DELHI (UT),2004,Total Salaried,224,10,234
DELHI (UT),2004,Total Self-employed,196,44,240
DELHI (UT),2005,House Wife,0,294,294
DELHI (UT),2005,Service (Government),36,4,40
DELHI (UT),2005,Service (Private),165,18,183
DELHI (UT),2005,Public Sector Undertaking,4,1,5
DELHI (UT),2005,Student,59,39,98
DELHI (UT),2005,Unemployed,209,32,241
DELHI (UT),2005,Self-employed (Business activity),16,0,16
DELHI (UT),2005,Professional Activity,5,1,6
DELHI (UT),2005,Farming/Agriculture Activity,7,0,7
DELHI (UT),2005,Others (Please Specify),122,24,146
DELHI (UT),2005,Retired Person,3,0,3
DELHI (UT),2005,Others (Please Specify),151,55,206
DELHI (UT),2005,Total,777,468,1245
DELHI (UT),2005,Total Salaried,205,23,228
DELHI (UT),2005,Total Self-employed,150,25,175
DELHI (UT),2006,House Wife,0,331,331
DELHI (UT),2006,Service (Government),27,4,31
DELHI (UT),2006,Service (Private),248,17,265
DELHI (UT),2006,Public Sector Undertaking,22,3,25
DELHI (UT),2006,Student,55,63,118
DELHI (UT),2006,Unemployed,277,40,317
DELHI (UT),2006,Self-employed (Business activity),22,7,29
DELHI (UT),2006,Professional Activity,4,0,4
DELHI (UT),2006,Farming/Agriculture Activity,3,0,3
DELHI (UT),2006,Others (Please Specify),211,48,259
DELHI (UT),2006,Retired Person,17,0,17
DELHI (UT),2006,Others (Please Specify),74,19,93
DELHI (UT),2006,Total,960,532,1492
DELHI (UT),2006,Total Salaried,297,24,321
DELHI (UT),2006,Total Self-employed,240,55,295
DELHI (UT),2007,House Wife,0,263,263
DELHI (UT),2007,Service (Government),24,4,28
DELHI (UT),2007,Service (Private),219,29,248
DELHI (UT),2007,Public Sector Undertaking,12,2,14
DELHI (UT),2007,Student,75,60,135
DELHI (UT),2007,Unemployed,202,50,252
DELHI (UT),2007,Self-employed (Business activity),17,0,17
DELHI (UT),2007,Professional Activity,4,1,5
DELHI (UT),2007,Farming/Agriculture Activity,23,0,23
DELHI (UT),2007,Others (Please Specify),149,32,181
DELHI (UT),2007,Retired Person,5,0,5
DELHI (UT),2007,Others (Please Specify),236,74,310
DELHI (UT),2007,Total,966,515,1481
DELHI (UT),2007,Total Salaried,255,35,290
DELHI (UT),2007,Total Self-employed,193,33,226
DELHI (UT),2008,House Wife,0,276,276
DELHI (UT),2008,Service (Government),13,2,15
DELHI (UT),2008,Service (Private),186,27,213
DELHI (UT),2008,Public Sector Undertaking,35,3,38
DELHI (UT),2008,Student,77,98,175
DELHI (UT),2008,Unemployed,211,41,252
DELHI (UT),2008,Self-employed (Business activity),21,0,21
DELHI (UT),2008,Professional Activity,7,0,7
DELHI (UT),2008,Farming/Agriculture Activity,15,1,16
DELHI (UT),2008,Others (Please Specify),146,25,171
DELHI (UT),2008,Retired Person,2,0,2
DELHI (UT),2008,Others (Please Specify),82,35,117
DELHI (UT),2008,Total,795,508,1303
DELHI (UT),2008,Total Salaried,234,32,266
DELHI (UT),2008,Total Self-employed,189,26,215
DELHI (UT),2009,House Wife,0,323,323
DELHI (UT),2009,Service (Government),18,2,20
DELHI (UT),2009,Service (Private),210,21,231
DELHI (UT),2009,Public Sector Undertaking,24,2,26
DELHI (UT),2009,Student,99,66,165
DELHI (UT),2009,Unemployed,238,42,280
DELHI (UT),2009,Self-employed (Business activity),31,0,31
DELHI (UT),2009,Professional Activity,12,1,13
DELHI (UT),2009,Farming/Agriculture Activity,5,0,5
DELHI (UT),2009,Others (Please Specify),108,24,132
DELHI (UT),2009,Retired Person,7,0,7
DELHI (UT),2009,Others (Please Specify),181,63,244
DELHI (UT),2009,Total,933,544,1477
DELHI (UT),2009,Total Salaried,252,25,277
DELHI (UT),2009,Total Self-employed,156,25,181
DELHI (UT),2010,House Wife,0,352,352
DELHI (UT),2010,Service (Government),15,3,18
DELHI (UT),2010,Service (Private),201,22,223
DELHI (UT),2010,Public Sector Undertaking,39,5,44
DELHI (UT),2010,Student,87,79,166
DELHI (UT),2010,Unemployed,236,43,279
DELHI (UT),2010,Self-employed (Business activity),32,0,32
DELHI (UT),2010,Professional Activity,3,1,4
DELHI (UT),2010,Farming/Agriculture Activity,9,0,9
DELHI (UT),2010,Others (Please Specify),176,37,213
DELHI (UT),2010,Retired Person,4,0,4
DELHI (UT),2010,Others (Please Specify),159,40,199
DELHI (UT),2010,Total,961,582,1543
DELHI (UT),2010,Total Salaried,255,30,285
DELHI (UT),2010,Total Self-employed,220,38,258
DELHI (UT),2011,House Wife,0,290,290
DELHI (UT),2011,Service (Government),27,6,33
DELHI (UT),2011,Service (Private),227,28,255
DELHI (UT),2011,Public Sector Undertaking,29,1,30
DELHI (UT),2011,Student,114,86,200
DELHI (UT),2011,Unemployed,370,55,425
DELHI (UT),2011,Self-employed (Business activity),26,1,27
DELHI (UT),2011,Professional Activity,13,0,13
DELHI (UT),2011,Farming/Agriculture Activity,10,0,10
DELHI (UT),2011,Others (Please Specify),144,31,175
DELHI (UT),2011,Retired Person,11,0,11
DELHI (UT),2011,Others (Please Specify),197,50,247
DELHI (UT),2011,Total,1168,548,1716
DELHI (UT),2011,Total Salaried,283,35,318
DELHI (UT),2011,Total Self-employed,193,32,225
DELHI (UT),2012,House Wife,0,355,355
DELHI (UT),2012,Service (Government),24,1,25
DELHI (UT),2012,Service (Private),264,16,280
DELHI (UT),2012,Public Sector Undertaking,38,3,41
DELHI (UT),2012,Student,137,129,266
DELHI (UT),2012,Unemployed,320,49,369
DELHI (UT),2012,Self-employed (Business activity),44,0,44
DELHI (UT),2012,Professional Activity,7,3,10
DELHI (UT),2012,Farming/Agriculture Activity,21,0,21
DELHI (UT),2012,Others (Please Specify),167,25,192
DELHI (UT),2012,Retired Person,17,0,17
DELHI (UT),2012,Others (Please Specify),207,72,279
DELHI (UT),2012,Total,1246,653,1899
DELHI (UT),2012,Total Salaried,326,20,346
DELHI (UT),2012,Total Self-employed,239,28,267
LAKSHADWEEP,2001,House Wife,0,0,0
LAKSHADWEEP,2001,Service (Government),0,0,0
LAKSHADWEEP,2001,Service (Private),0,0,0
LAKSHADWEEP,2001,Public Sector Undertaking,0,0,0
LAKSHADWEEP,2001,Student,0,0,0
LAKSHADWEEP,2001,Unemployed,0,0,0
LAKSHADWEEP,2001,Self-employed (Business activity),0,0,0
LAKSHADWEEP,2001,Professional Activity,0,0,0
LAKSHADWEEP,2001,Farming/Agriculture Activity,0,0,0
LAKSHADWEEP,2001,Others (Please Specify),0,0,0
LAKSHADWEEP,2001,Retired Person,0,0,0
LAKSHADWEEP,2001,Others (Please Specify),0,0,0
LAKSHADWEEP,2001,Total,0,0,0
LAKSHADWEEP,2001,Total Salaried,0,0,0
LAKSHADWEEP,2001,Total Self-employed,0,0,0
LAKSHADWEEP,2002,House Wife,0,0,0
LAKSHADWEEP,2002,Service (Government),0,0,0
LAKSHADWEEP,2002,Service (Private),0,0,0
LAKSHADWEEP,2002,Public Sector Undertaking,0,0,0
LAKSHADWEEP,2002,Student,0,0,0
LAKSHADWEEP,2002,Unemployed,0,0,0
LAKSHADWEEP,2002,Self-employed (Business activity),0,0,0
LAKSHADWEEP,2002,Professional Activity,0,0,0
LAKSHADWEEP,2002,Farming/Agriculture Activity,0,0,0
LAKSHADWEEP,2002,Others (Please Specify),0,0,0
LAKSHADWEEP,2002,Retired Person,0,0,0
LAKSHADWEEP,2002,Others (Please Specify),0,0,0
LAKSHADWEEP,2002,Total,0,0,0
LAKSHADWEEP,2002,Total Salaried,0,0,0
LAKSHADWEEP,2002,Total Self-employed,0,0,0
LAKSHADWEEP,2003,House Wife,0,1,1
LAKSHADWEEP,2003,Service (Government),0,0,0
LAKSHADWEEP,2003,Service (Private),0,0,0
LAKSHADWEEP,2003,Public Sector Undertaking,0,0,0
LAKSHADWEEP,2003,Student,0,0,0
LAKSHADWEEP,2003,Unemployed,0,0,0
LAKSHADWEEP,2003,Self-employed (Business activity),0,0,0
LAKSHADWEEP,2003,Professional Activity,0,0,0
LAKSHADWEEP,2003,Farming/Agriculture Activity,0,0,0
LAKSHADWEEP,2003,Others (Please Specify),0,0,0
LAKSHADWEEP,2003,Retired Person,0,0,0
LAKSHADWEEP,2003,Others (Please Specify),1,0,1
LAKSHADWEEP,2003,Total,1,1,2
LAKSHADWEEP,2003,Total Salaried,0,0,0
LAKSHADWEEP,2003,Total Self-employed,0,0,0
LAKSHADWEEP,2004,House Wife,0,0,0
LAKSHADWEEP,2004,Service (Government),0,0,0
LAKSHADWEEP,2004,Service (Private),0,0,0
LAKSHADWEEP,2004,Public Sector Undertaking,0,0,0
LAKSHADWEEP,2004,Student,0,0,0
LAKSHADWEEP,2004,Unemployed,0,0,0
LAKSHADWEEP,2004,Self-employed (Business activity),0,0,0
LAKSHADWEEP,2004,Professional Activity,0,0,0
LAKSHADWEEP,2004,Farming/Agriculture Activity,0,0,0
LAKSHADWEEP,2004,Others (Please Specify),0,0,0
LAKSHADWEEP,2004,Retired Person,0,0,0
LAKSHADWEEP,2004,Others (Please Specify),0,0,0
LAKSHADWEEP,2004,Total,0,0,0
LAKSHADWEEP,2004,Total Salaried,0,0,0
LAKSHADWEEP,2004,Total Self-employed,0,0,0
LAKSHADWEEP,2005,House Wife,0,0,0
LAKSHADWEEP,2005,Service (Government),0,0,0
LAKSHADWEEP,2005,Service (Private),0,0,0
LAKSHADWEEP,2005,Public Sector Undertaking,0,0,0
LAKSHADWEEP,2005,Student,0,0,0
LAKSHADWEEP,2005,Unemployed,0,0,0
LAKSHADWEEP,2005,Self-employed (Business activity),0,0,0
LAKSHADWEEP,2005,Professional Activity,0,0,0
LAKSHADWEEP,2005,Farming/Agriculture Activity,0,0,0
LAKSHADWEEP,2005,Others (Please Specify),0,0,0
LAKSHADWEEP,2005,Retired Person,0,0,0
LAKSHADWEEP,2005,Others (Please Specify),0,0,0
LAKSHADWEEP,2005,Total,0,0,0
LAKSHADWEEP,2005,Total Salaried,0,0,0
LAKSHADWEEP,2005,Total Self-employed,0,0,0
LAKSHADWEEP,2006,House Wife,0,1,1
LAKSHADWEEP,2006,Service (Government),1,0,1
LAKSHADWEEP,2006,Service (Private),0,0,0
LAKSHADWEEP,2006,Public Sector Undertaking,0,0,0
LAKSHADWEEP,2006,Student,0,0,0
LAKSHADWEEP,2006,Unemployed,0,0,0
LAKSHADWEEP,2006,Self-employed (Business activity),0,0,0
LAKSHADWEEP,2006,Professional Activity,0,0,0
LAKSHADWEEP,2006,Farming/Agriculture Activity,0,0,0
LAKSHADWEEP,2006,Others (Please Specify),0,0,0
LAKSHADWEEP,2006,Retired Person,0,0,0
LAKSHADWEEP,2006,Others (Please Specify),0,0,0
LAKSHADWEEP,2006,Total,1,1,2
LAKSHADWEEP,2006,Total Salaried,1,0,1
LAKSHADWEEP,2006,Total Self-employed,0,0,0
LAKSHADWEEP,2007,House Wife,0,2,2
LAKSHADWEEP,2007,Service (Government),1,0,1
LAKSHADWEEP,2007,Service (Private),0,0,0
LAKSHADWEEP,2007,Public Sector Undertaking,0,0,0
LAKSHADWEEP,2007,Student,0,0,0
LAKSHADWEEP,2007,Unemployed,0,0,0
LAKSHADWEEP,2007,Self-employed (Business activity),0,0,0
LAKSHADWEEP,2007,Professional Activity,0,0,0
LAKSHADWEEP,2007,Farming/Agriculture Activity,0,0,0
LAKSHADWEEP,2007,Others (Please Specify),0,0,0
LAKSHADWEEP,2007,Retired Person,0,0,0
LAKSHADWEEP,2007,Others (Please Specify),0,0,0
LAKSHADWEEP,2007,Total,1,2,3
LAKSHADWEEP,2007,Total Salaried,1,0,1
LAKSHADWEEP,2007,Total Self-employed,0,0,0
LAKSHADWEEP,2008,House Wife,0,0,0
LAKSHADWEEP,2008,Service (Government),0,0,0
LAKSHADWEEP,2008,Service (Private),0,0,0
LAKSHADWEEP,2008,Public Sector Undertaking,0,0,0
LAKSHADWEEP,2008,Student,0,0,0
LAKSHADWEEP,2008,Unemployed,0,0,0
LAKSHADWEEP,2008,Self-employed (Business activity),0,0,0
LAKSHADWEEP,2008,Professional Activity,0,0,0
LAKSHADWEEP,2008,Farming/Agriculture Activity,0,0,0
LAKSHADWEEP,2008,Others (Please Specify),0,0,0
LAKSHADWEEP,2008,Retired Person,0,0,0
LAKSHADWEEP,2008,Others (Please Specify),0,0,0
LAKSHADWEEP,2008,Total,0,0,0
LAKSHADWEEP,2008,Total Salaried,0,0,0
LAKSHADWEEP,2008,Total Self-employed,0,0,0
LAKSHADWEEP,2009,House Wife,0,1,1
LAKSHADWEEP,2009,Service (Government),0,0,0
LAKSHADWEEP,2009,Service (Private),0,0,0
LAKSHADWEEP,2009,Public Sector Undertaking,0,0,0
LAKSHADWEEP,2009,Student,0,0,0
LAKSHADWEEP,2009,Unemployed,0,0,0
LAKSHADWEEP,2009,Self-employed (Business activity),0,0,0
LAKSHADWEEP,2009,Professional Activity,0,0,0
LAKSHADWEEP,2009,Farming/Agriculture Activity,0,0,0
LAKSHADWEEP,2009,Others (Please Specify),0,0,0
LAKSHADWEEP,2009,Retired Person,0,0,0
LAKSHADWEEP,2009,Others (Please Specify),0,0,0
LAKSHADWEEP,2009,Total,0,1,1
LAKSHADWEEP,2009,Total Salaried,0,0,0
LAKSHADWEEP,2009,Total Self-employed,0,0,0
LAKSHADWEEP,2010,House Wife,0,1,1
LAKSHADWEEP,2010,Service (Government),0,0,0
LAKSHADWEEP,2010,Service (Private),0,0,0
LAKSHADWEEP,2010,Public Sector Undertaking,0,0,0
LAKSHADWEEP,2010,Student,0,0,0
LAKSHADWEEP,2010,Unemployed,0,0,0
LAKSHADWEEP,2010,Self-employed (Business activity),0,0,0
LAKSHADWEEP,2010,Professional Activity,0,0,0
LAKSHADWEEP,2010,Farming/Agriculture Activity,0,0,0
LAKSHADWEEP,2010,Others (Please Specify),0,0,0
LAKSHADWEEP,2010,Retired Person,0,0,0
LAKSHADWEEP,2010,Others (Please Specify),0,0,0
LAKSHADWEEP,2010,Total,0,1,1
LAKSHADWEEP,2010,Total Salaried,0,0,0
LAKSHADWEEP,2010,Total Self-employed,0,0,0
LAKSHADWEEP,2011,House Wife,0,0,0
LAKSHADWEEP,2011,Service (Government),0,0,0
LAKSHADWEEP,2011,Service (Private),0,0,0
LAKSHADWEEP,2011,Public Sector Undertaking,0,0,0
LAKSHADWEEP,2011,Student,0,0,0
LAKSHADWEEP,2011,Unemployed,0,0,0
LAKSHADWEEP,2011,Self-employed (Business activity),0,0,0
LAKSHADWEEP,2011,Professional Activity,0,0,0
LAKSHADWEEP,2011,Farming/Agriculture Activity,0,0,0
LAKSHADWEEP,2011,Others (Please Specify),0,0,0
LAKSHADWEEP,2011,Retired Person,0,0,0
LAKSHADWEEP,2011,Others (Please Specify),0,0,0
LAKSHADWEEP,2011,Total,0,0,0
LAKSHADWEEP,2011,Total Salaried,0,0,0
LAKSHADWEEP,2011,Total Self-employed,0,0,0
LAKSHADWEEP,2012,House Wife,0,0,0
LAKSHADWEEP,2012,Service (Government),0,0,0
LAKSHADWEEP,2012,Service (Private),0,0,0
LAKSHADWEEP,2012,Public Sector Undertaking,0,0,0
LAKSHADWEEP,2012,Student,0,0,0
LAKSHADWEEP,2012,Unemployed,0,0,0
LAKSHADWEEP,2012,Self-employed (Business activity),0,0,0
LAKSHADWEEP,2012,Professional Activity,0,0,0
LAKSHADWEEP,2012,Farming/Agriculture Activity,0,0,0
LAKSHADWEEP,2012,Others (Please Specify),0,0,0
LAKSHADWEEP,2012,Retired Person,0,0,0
LAKSHADWEEP,2012,Others (Please Specify),1,0,1
LAKSHADWEEP,2012,Total,1,0,1
LAKSHADWEEP,2012,Total Salaried,0,0,0
LAKSHADWEEP,2012,Total Self-employed,0,0,0
PUDUCHERRY,2001,House Wife,0,134,134
PUDUCHERRY,2001,Service (Government),5,1,6
PUDUCHERRY,2001,Service (Private),94,6,100
PUDUCHERRY,2001,Public Sector Undertaking,4,1,5
PUDUCHERRY,2001,Student,9,22,31
PUDUCHERRY,2001,Unemployed,51,32,83
PUDUCHERRY,2001,Self-employed (Business activity),17,0,17
PUDUCHERRY,2001,Professional Activity,0,0,0
PUDUCHERRY,2001,Farming/Agriculture Activity,83,8,91
PUDUCHERRY,2001,Others (Please Specify),60,2,62
PUDUCHERRY,2001,Retired Person,0,0,0
PUDUCHERRY,2001,Others (Please Specify),0,0,0
PUDUCHERRY,2001,Total,323,206,529
PUDUCHERRY,2001,Total Salaried,103,8,111
PUDUCHERRY,2001,Total Self-employed,160,10,170
PUDUCHERRY,2002,House Wife,0,103,103
PUDUCHERRY,2002,Service (Government),18,1,19
PUDUCHERRY,2002,Service (Private),203,10,213
PUDUCHERRY,2002,Public Sector Undertaking,7,0,7
PUDUCHERRY,2002,Student,13,15,28
PUDUCHERRY,2002,Unemployed,40,20,60
PUDUCHERRY,2002,Self-employed (Business activity),18,0,18
PUDUCHERRY,2002,Professional Activity,0,0,0
PUDUCHERRY,2002,Farming/Agriculture Activity,83,5,88
PUDUCHERRY,2002,Others (Please Specify),24,0,24
PUDUCHERRY,2002,Retired Person,4,3,7
PUDUCHERRY,2002,Others (Please Specify),0,0,0
PUDUCHERRY,2002,Total,410,157,567
PUDUCHERRY,2002,Total Salaried,228,11,239
PUDUCHERRY,2002,Total Self-employed,125,5,130
PUDUCHERRY,2003,House Wife,0,108,108
PUDUCHERRY,2003,Service (Government),8,2,10
PUDUCHERRY,2003,Service (Private),17,10,27
PUDUCHERRY,2003,Public Sector Undertaking,11,0,11
PUDUCHERRY,2003,Student,15,15,30
PUDUCHERRY,2003,Unemployed,45,42,87
PUDUCHERRY,2003,Self-employed (Business activity),20,1,21
PUDUCHERRY,2003,Professional Activity,73,1,74
PUDUCHERRY,2003,Farming/Agriculture Activity,21,2,23
PUDUCHERRY,2003,Others (Please Specify),174,13,187
PUDUCHERRY,2003,Retired Person,0,0,0
PUDUCHERRY,2003,Others (Please Specify),4,0,4
PUDUCHERRY,2003,Total,388,194,582
PUDUCHERRY,2003,Total Salaried,36,12,48
PUDUCHERRY,2003,Total Self-employed,288,17,305
PUDUCHERRY,2004,House Wife,0,105,105
PUDUCHERRY,2004,Service (Government),19,4,23
PUDUCHERRY,2004,Service (Private),28,3,31
PUDUCHERRY,2004,Public Sector Undertaking,0,0,0
PUDUCHERRY,2004,Student,8,21,29
PUDUCHERRY,2004,Unemployed,58,39,97
PUDUCHERRY,2004,Self-employed (Business activity),19,1,20
PUDUCHERRY,2004,Professional Activity,25,0,25
PUDUCHERRY,2004,Farming/Agriculture Activity,119,26,145
PUDUCHERRY,2004,Others (Please Specify),13,1,14
PUDUCHERRY,2004,Retired Person,4,0,4
PUDUCHERRY,2004,Others (Please Specify),45,1,46
PUDUCHERRY,2004,Total,338,201,539
PUDUCHERRY,2004,Total Salaried,47,7,54
PUDUCHERRY,2004,Total Self-employed,176,28,204
PUDUCHERRY,2005,House Wife,0,126,126
PUDUCHERRY,2005,Service (Government),12,1,13
PUDUCHERRY,2005,Service (Private),75,11,86
PUDUCHERRY,2005,Public Sector Undertaking,2,0,2
PUDUCHERRY,2005,Student,7,16,23
PUDUCHERRY,2005,Unemployed,71,41,112
PUDUCHERRY,2005,Self-employed (Business activity),10,0,10
PUDUCHERRY,2005,Professional Activity,8,0,8
PUDUCHERRY,2005,Farming/Agriculture Activity,144,3,147
PUDUCHERRY,2005,Others (Please Specify),0,0,0
PUDUCHERRY,2005,Retired Person,4,0,4
PUDUCHERRY,2005,Others (Please Specify),7,0,7
PUDUCHERRY,2005,Total,340,198,538
PUDUCHERRY,2005,Total Salaried,89,12,101
PUDUCHERRY,2005,Total Self-employed,162,3,165
PUDUCHERRY,2006,House Wife,0,96,96
PUDUCHERRY,2006,Service (Government),17,3,20
PUDUCHERRY,2006,Service (Private),64,7,71
PUDUCHERRY,2006,Public Sector Undertaking,4,0,4
PUDUCHERRY,2006,Student,15,37,52
PUDUCHERRY,2006,Unemployed,45,28,73
PUDUCHERRY,2006,Self-employed (Business activity),21,0,21
PUDUCHERRY,2006,Professional Activity,0,0,0
PUDUCHERRY,2006,Farming/Agriculture Activity,169,6,175
PUDUCHERRY,2006,Others (Please Specify),1,0,1
PUDUCHERRY,2006,Retired Person,2,0,2
PUDUCHERRY,2006,Others (Please Specify),11,0,11
PUDUCHERRY,2006,Total,349,177,526
PUDUCHERRY,2006,Total Salaried,85,10,95
PUDUCHERRY,2006,Total Self-employed,191,6,197
PUDUCHERRY,2007,House Wife,0,78,78
PUDUCHERRY,2007,Service (Government),10,4,14
PUDUCHERRY,2007,Service (Private),20,8,28
PUDUCHERRY,2007,Public Sector Undertaking,0,0,0
PUDUCHERRY,2007,Student,9,24,33
PUDUCHERRY,2007,Unemployed,68,63,131
PUDUCHERRY,2007,Self-employed (Business activity),20,0,20
PUDUCHERRY,2007,Professional Activity,0,0,0
PUDUCHERRY,2007,Farming/Agriculture Activity,181,16,197
PUDUCHERRY,2007,Others (Please Specify),0,5,5
PUDUCHERRY,2007,Retired Person,0,0,0
PUDUCHERRY,2007,Others (Please Specify),11,0,11
PUDUCHERRY,2007,Total,319,198,517
PUDUCHERRY,2007,Total Salaried,30,12,42
PUDUCHERRY,2007,Total Self-employed,201,21,222
PUDUCHERRY,2008,House Wife,0,97,97
PUDUCHERRY,2008,Service (Government),9,6,15
PUDUCHERRY,2008,Service (Private),9,2,11
PUDUCHERRY,2008,Public Sector Undertaking,0,3,3
PUDUCHERRY,2008,Student,15,9,24
PUDUCHERRY,2008,Unemployed,62,41,103
PUDUCHERRY,2008,Self-employed (Business activity),7,0,7
PUDUCHERRY,2008,Professional Activity,0,0,0
PUDUCHERRY,2008,Farming/Agriculture Activity,14,3,17
PUDUCHERRY,2008,Others (Please Specify),215,12,227
PUDUCHERRY,2008,Retired Person,1,0,1
PUDUCHERRY,2008,Others (Please Specify),2,0,2
PUDUCHERRY,2008,Total,334,173,507
PUDUCHERRY,2008,Total Salaried,18,11,29
PUDUCHERRY,2008,Total Self-employed,236,15,251
PUDUCHERRY,2009,House Wife,0,111,111
PUDUCHERRY,2009,Service (Government),11,1,12
PUDUCHERRY,2009,Service (Private),19,13,32
PUDUCHERRY,2009,Public Sector Undertaking,4,0,4
PUDUCHERRY,2009,Student,9,17,26
PUDUCHERRY,2009,Unemployed,76,37,113
PUDUCHERRY,2009,Self-employed (Business activity),9,0,9
PUDUCHERRY,2009,Professional Activity,49,5,54
PUDUCHERRY,2009,Farming/Agriculture Activity,146,8,154
PUDUCHERRY,2009,Others (Please Specify),2,0,2
PUDUCHERRY,2009,Retired Person,1,0,1
PUDUCHERRY,2009,Others (Please Specify),0,0,0
PUDUCHERRY,2009,Total,326,192,518
PUDUCHERRY,2009,Total Salaried,34,14,48
PUDUCHERRY,2009,Total Self-employed,206,13,219
PUDUCHERRY,2010,House Wife,0,95,95
PUDUCHERRY,2010,Service (Government),8,3,11
PUDUCHERRY,2010,Service (Private),21,17,38
PUDUCHERRY,2010,Public Sector Undertaking,4,2,6
PUDUCHERRY,2010,Student,6,12,18
PUDUCHERRY,2010,Unemployed,60,40,100
PUDUCHERRY,2010,Self-employed (Business activity),14,0,14
PUDUCHERRY,2010,Professional Activity,205,5,210
PUDUCHERRY,2010,Farming/Agriculture Activity,4,0,4
PUDUCHERRY,2010,Others (Please Specify),8,1,9
PUDUCHERRY,2010,Retired Person,3,0,3
PUDUCHERRY,2010,Others (Please Specify),0,0,0
PUDUCHERRY,2010,Total,333,175,508
PUDUCHERRY,2010,Total Salaried,33,22,55
PUDUCHERRY,2010,Total Self-employed,231,6,237
PUDUCHERRY,2011,House Wife,0,97,97
PUDUCHERRY,2011,Service (Government),10,1,11
